Sentence,Tag
DJ wale babu iska gaana baja de aur iska muh band karde,1
#NewIPLTeams Gurgaon Gujjars,1
"Koi baat nahi, Pakistan ki to maari thi na hum logo ne. Chill.",0
"Raina khel nahi raha hai, khilwad kar raha hai.",1
We need Patanjali Sugandhit Mutra Visarjan Kaadha for them who use public toilet.,1
Aaj @sagarikaghose ne Waterless brush kiya,0
Feminists are upset ke pati ke liye khana kyu banaya? Usse chutya kyu nahi banaya?,1
Chaai mein kaunsa donut dubakar khaogi ? #NotAGoodConversationStarter,1
Akmal bhai aaj butter toast khaya tha kya??,1
Censor board wale porn nahi dekhte hoge kya?,1
Bhai @imVkohli wo Saha hawa me idhar udhar bat ghuma ke tumhara chutiya kaat dega. Kuch nahi hoga usse declare karo.,0
Har ek friend chutiya hota hai.,0
"LOL @BibleLeagueAUS LOL

Aap chutiye hai",0
"""Stan sabke paas hoti hai, par dikhati koi nahi""

#UnderratedMovieQuotes",1
Is Farhan Behardian ko to itna mushkil naam rakhne ke liye pavilion me hi out de diya jana chahiye tha.,1
Lutyens ki lutya doob rahi hai,1
"Akele ho to horror movie nahi dekhni chahiye, poori raat neend nahi aayi :(",1
Pakistan wale patakhe bhi iss shart par lete honge ki match haare to waapis kar denge.,1
South Africa se na to dosti acchi hai aur na hi Duminy.,0
Chhota Bheem > Batman,1
"He: Main tumhare liye chaand tod launga
Moon: Gandu, haath toh laga ke dikha.",1
And @kamaalrkhan is icchadhari chutiya,0
"Bhaiyya andheri chaloge ? 
NAHI. 
Fir UP jaao.",0
Yar Lalu-Mulayam type logon se achha hai tum AAP aur Congress ko vote kardo #LaluMuktBihar,1
"#ECI ne aankhen kyu band karli ??

 DM Kaimur ka kya hai rishta Nitish Kumar se? #NitishKaChehraDiveshSehra",1
Daily soaps mein sirf maal hi acche hote hai.,1
HINDUSTAN ZINDABAD THA. ZINDABAD HAI. AUR ZINDABAD RAHEGA !! #IndvsPak,0
Bhai tu bhai nahi hai bhai ka?,1
"Jab 50-50 kosh dur gaon me koi bacha rota hai to uski ma use kehti hai ""so ja warna Asaram aa jayega""",1
Saath me Dubsmash bhi ban kar do. ,0
"Main aapke beti ka haath maangne aaya hu, mere haath ab thakk chuke hai.",1
Shatranj me haarne wale bachche bhi board bigaad kar chal dete hai.. Nitish ne bhi waisa hi kiya #NitishKaChehraDiveshSehra,1
Inka alsi naam Ravish Kumar nahi Rubbish Kumar hai #FarziPatrakarRavishKumar,1
"""Aashirwaad do baba""
""Lo khud hi le lo beta""pic.twitter.com/sIChdWCtuO",1
RTs ke liye saala kuch bhi karega ~ @JasleenKaur89,0
"Thoda thoda andar ghuso bhai thoda aur ghuso...ghuso bhai ghuso.

The most heard line in Delhi metros.",1
Madam @LambaAlka pados ke ek dukandar se meri thodi kahasuni ho gayi hai. tod-fod karne mein kuchh help mil sakti hai kya?,0
"#GoodAdviceIn4Words ""Chaar log kya kahenge"" - Indians",1
"Sau mein se ek baat, ye chutye jo raat 2 baje aur subah uth kar NaMo ji main aapka muh mein le lunga. Kejri ji aap sahi ho. Ye chutye hai.",1
Aaj Dhoni jitayega. Ye tweet mark kar lo.,0
".@digvijaya_28 Chacha, Sonia ji ki duty roz kitna ghanta karte ho?",0
"He: Kyu paisa paisa karti hai kyu paise petu marti hai?
She: Mumbai ki na Dilli walon ki, Pinky haipaise walon ki.
#Crie",1
Accha bhai log meri taraf se bhi sabhi ko happy new year.,0
"Somnath Bharti: Kaato mujhe kaato
Dog: Main Arvind Kejriwal nahi jo ussi haath ko kaat de jo usse Anna deta hai",1
"Pyaar se darr nahi lagta, chutya tweets se lagta hai.",1
Kareena Kapoor Murray kaise ban gayi?,1
Saalo achche tweet tum log RT karte ho nahi.. phir kehte ho log tweet pimp karte hai..,0
"Mahesh Bhatt : Modiji Vikas ke liye kaafi kuch kar rahe hai.
Alia: Paa this Vikas is so lucky ya",1
"""Duniya Salman ke peeche.. Aur Salman mere peeche.. Too much fun.. Hahahaa"" ~ Harish Salve #SalmanVerdict",1
".@narendramodi Sir, aap to single hai, aap ye kaise kar sakte hai? #UnblockPornSites",1
"Misbah-ul-haq wants to make love.
Sings, ""Misbahon ke darmiyan, do pyar mil rahe hain...""",1
"Honey Singh: Jhummu main nachu ya gaau ke likhu tere liye main kya karu?
Girl: Ye sab chhod kar jo chahiye kar bhai.",1
"Gabbar Then: Suwar ke bachhon
Gabbar Today: Behen ke laudon",1
"song of the day: OROP-OROP ke is dil se, aah nikalti rahi..",1
Mujh par ek Ehsan karna. Phir Shankar aur Loy bhi karna.,1
kal se daaru bandpic.twitter.com/TfO1GXL7SM,1
Sir @ArvindKejriwal Iska poora khoon nikaal ke dilli me jagah jagah phenk do.. Machchar soongte hi mar jaengepic.twitter.com/boAKoWQLzR,1
"""Kuch bhi kijo bas baarish na kijo"" - South Africans #NZvSA",1
Ek retweet ka kya bhaav chal raha hai aajkal?,0
"Pyar ___ hota hai? 
(50 marks)",0
Justice Katju samay hain kyonki samay sabki leta hai.,1
Accha hua Parthiv Patel jaldi out ho gaya.,1
Bhai @iamsrk zara Gauri bhabhi se pooch kar batana aaj oil barrel ka rate #AskSRK,1
"""Yaad rakho agar uth gayi ek nazar, jitne khali hain sab jaam bhar jayenge""",1
"Matdaan ki parchi leke raho taiyaar

 #BadliyeSarkarBadliyeBihar",0
Kaun se india me jee rahe ho bhai tum log?,1
HAAPPPPPYY BIRTHDAAAAYYYYYYYY MOHITTT BHAIIIIIIIIII @HaramiParindey. BHAGWAN KARE TU NOTO KE WAJAN SE MAR JAYE!! :*pic.twitter.com/823XidgDbh,1
"""Jahan soch wahan shauchalay"" 

Bhencho, agar me bike pe soch raha hu, to uspe bhi shauchalay hona chahiye kya? Wtf.",1
Aaj chhutti hai. wow,0
Agar chaar ladkiyon ne bhai ko lootna hi tha toh uske paise nahi jawaani loot te. Bechara Virgin.,1
Yeh football players ke naam itne difficult hote hai kabhi kabhi sochta hoon unke gharwale yaad kaise rakhte honge,1
Chalo bhaiyo.. Aata hu 2 ghante me.. Tum log sambhal lena,0
#ThingsYouShouldntSayAfterSex Paise kitne hue ??,1
Vodafone use karne se acha to ek kabootar pal lo.,1
"ISIS wants to wipe out hindus. Kyu load le rahe ho, yeh kaam to liberals kar hi rahe hai. ",1
Engineering college ke bahar paan ki dukan wala engineer se jyada kamata hai.,1
"Dhokla

RT @Shakti_Shetty Bhookh ke maare gareeb aakhir mein dhokha* kha leta hai.",0
AANDHI AAYI AANDHI AAYI AANDHI AAYI AANDHI AAYI BHAAG BHAAG DK BOSE DK BHAAG #Gurgaon,1
.@aliaa08 wo padegi matlab wo giregi hota hai. Padegi to chot lag jayegi ud nahi payegi. Padhegi to udegi miss hoshiyar.,0
Mere rang mein rangne waali.. Pari ho ya ho pariyon ki raani ? #BollywoodsUnAnsweredQuestions,1
1k rt tweets ko bhi aaj kal 5-7 rts milte hai. Kya zamana aa gaya hai.,0
Shatru ji khud ko haar chadate hue #BiharKaJaichandShatrughanpic.twitter.com/fvj8so2crz,1
.@RanaAyyub Tum sab saale terroristo ke rishtedaar ho..  @abdullah_omar,0
Mein to pyaar karta tha tumse.. Tumhe kisi aur se pyaar ho gaya.. Wow bitch,0
Bangladesh wale itne khush hain jaise Bajrangi Bhaijaan aaj hi release ho gayi ho wahan.,0
Lanka toh humne hi jalayi thi. #INDvsSL,0
"Bipasha Basu: Hum tum ek kamre me band ho, aur chaabi kho jaye

Karan Singh Grover: Jai hanuman gyan gun sagar...",1
Kal kaam par tumhare abba jayenge? So jao.,0
Humare deshwasiyon ko pichwaade mein unglee karne bahot mazza aata hai.,1
"""Kaha tha isko, padhai pe dhyaan do!"" - parents of those who bowled to Pranav Dhanawade",0
Tumse 4 baatein kya kar li aapne humein apna deewana samajh liye.,0
"1. Pyaar hone ke pehle
2. Pyaar hone ke baadpic.twitter.com/TwbYQzEgcO",0
Pollard ke aang mein Simmons ka bhoot aaya hai. #MIvsKKR,1
"*Phone call*
Me: Janam din ki hardik shubh kaamnayein
@YearOfRat - Shubh kaamnayein dena, hardik nahi dena.
#CantGoogleSymptomsOfAwesomeness",1
"MP me to waise bhi log sirf pohe hi khaate hai

RT @ndtv Madhya Pradesh bans sale of Maggi noodles: Press Trust of India",0
Relationship Status: Ummeed par boner kaayam hai.,1
Pakistan waley aaj bhi phatakey nahi phor paengay ???,0
"yes sir @arvindkejriwal, tears aana lazmi hai. aaj-kal 5 roopaye deta kaun hai? ek chhota wala Cadbury's dairy milk pakda dete hain.",1
Inzamam's foot. Sadda Haq aiththay rakh pic.twitter.com/CJgym9LtQ8,0
"""Gharelu Ladki"" 
 - Jo ghar par aakar degi.
#FreeHomeDelivery",0
Shreyas Aiyyar is the future captain.,0
"Har sabzi mein pyaaz daalna zaroori hota hai, ab jokes mein bhi.",1
Bhenchod neend nahi aa rahi.,0
Kaash Pandya ke paida hote hi doctor ne no-ball ka ishaara karke use waapis andar daal diya hota.,1
Bhumrah ka gend nahi ghum raha #Iamsorry,0
"Tum haar ke dil apna, meri zindagi jhand kar do. Hothon se chhu lo tum.",0
" ""@chinu_bhai: @Dorkstar Yaad mat dila bhai... Aaj tak paidal he ghoom raha hu..""",1
"Haan bhai Sarita, itne possessive kyu horahe ho Sarita ko lekar?",0
"Aloo ek pyaaz chaar

 #BadliyeSarkarBadliyeBihar",0
Upen Patel is the bravest guy in Bigg Boss house. Karishma Tanna ke sath shadi ki sochne ki himmat karna koi mamooli baat nahi.,1
Me influencer ban jaata lekin 10 rupaye me to cigarette bhi nahi aati bkl.,1
Copy karte ho.. Khulla bhi bolte ho.. Phir gyaan kyu pelte ho.. pic.twitter.com/5DaRGloSXZ,0
Bhai ye ghatiya match dekhne se achcha hai tum log office chale jao,0
Sala sir sir bol ke sir pe chadha diya jadeja ko !,1
Future Moms would be like: Achhe bachhe sandaas mein jaakar selfie nahi kheechte chalo chalo bahar aao.,1
Ind vs Pak match Barkha Dutt ke liye dil aur dimag ki ladai hai. Dimag India ke sath aur dil pakistan ke.,1
".@GareebGuy aapke paas ghadi hai, shakalse lagta hai aap kisi raah chalte se hi waqt puch lete ho",1
Bachpan se hi notes banane ki adat hoti toh aaj draft folder khali nahi hota.,1
"Rahane's mom: ""Mere bacche ko Kohli ke saath batting na bheja kariya. Gaali galoch seekh raha hai""",1
"Sanjay Leela Bhansali announces Devdas 2 starring Ranveer Singh. 
#DjokovicDeepika",1
"Kya tumne kabhi kisise pyar kiya?
Aur usne tumhe chutya kiya?
Mujhe bhi kiya. 
#LaLaLaLaLaLaLa",1
Shaun ka Tait-wa dabaai do,0
"Ye deal bhi kya cheez hai! - Aamir Khan
Ye meal bhi kya cheez hai! - Sonakshi Sinha",1
APNA WORLD CUP TO MIL GAYA. AAGE JO BHI HO! GAM NAHI!!! #IndvsPak,0
"Suno jijaji arre aapke liye, Kohli ne chakke hai diye. #IndvsPak",0
"Zyada mar soch Bhai.. Ghutne dukhenge..

RT @ArvindKejriwal Main aaj soch raha tha ki log naxali kyon bante honge?",1
Neem ka patta kadwa hai.. Pakistan bhadwa hai. #IndiaKiAwaaz #IndvsPak #ThereISaidIt,1
Kejriwal ki baato se lagta hai wo Parthiv Patel se bhi chotta hai #AAPkaCM,1
UMESH YADAV BHOSDIKE!!,0
"Beti Bachao, Beti Padhao. ~ Modi.

Khap Panchayats: LOLOLOL, Modi ji mast joke hai.. Ek aur sunao",1
"Tu kisi rail si guzarti hai, main Virar local samajh kar darr jaata hu.",1
Hahaa.. Rohit Talented Chutiya Shrama.. #IPL,1
"""Tujhe sab hai pataa, meri maa"" - Poor husband to wife",0
140+ characters hone ke baad bhi agar Ashutosh ne should ko 'sud' likha to twitter wale Delhi aa ke isko kootenge.,1
Sir @BarackObama Dominos ka pizza mangwa lo dinner me.. Aajkal small me bhi cheeze burst aa raha hai..,1
"Zindagi mein bahot dhoke khaye hai, abhi abhi ek apple bhi dho ke khaya hain.",1
"Bihar me zor se chilla kar 'Vikas' bolo to log poochte hai ye kaunsi chidiya ka naam hai

 #NitishKaNakliVikas",1
Bhai @OfficeOfRG aapki Mumma aapko nahi bataegi ki unhone 80000 crore ki sampatti bana li hai.. Tu dost hai isliye bata raha hu,0
Chaan se jo toote koi sapna.. #InterviewGoneHorriblyWrongAtWillis,0
Subah ki tatti agar shaam ko aaye toh usse constipation kehta hai.,1
Pandya ! Saare paap dho de ! Hero ban ja agle world cup tak ke liye !,0
"Kabhi parakhta nain mere tu kabhi parakhta ball, ambarsariya mundiya ve teri kachhiyan ma khol. #Bye",1
Yahan parking space nahi milti aur ladkiyon ko personal space chahiye hoti hai.,1
Ye dekho desh ki mahilao ko.. #PornBan ka asar inpe bhi hogapic.twitter.com/o54lllp4Zv,0
kumkum bhagya *aansoo*,0
Shoaib Malik pehle aise damaad hain jo sasural me itna kaam kar rahe hain. #IndvsPak,1
Aaj Spain waley phatakey phorengay,1
"Komod par baithkar cigarette pi rahe ho, toh achha hagg rahe ho tum.",1
Pehli ball pe chhakka maarne ka rule hi nahi hai. Out hona hi tha gupt rog ne !,1
"""Mummy jab 500 ke note pe Gandhi ji ki photo hai to hum Lakshmi ji ki poojan kyu karte hai""

#Overheard",1
"Galti se Zee Cinema lag gaya, Shahrukh ko dekh ke ulti aa gai.",1
Bathroom me nahate nahate itna pasina aata hai ki doosri bar nahana padta hai.,1
Itna dard bhara hai iss dil mein ke tyooter ke 140 characters mein ghanta bayaan na ho paaye. #Irshad,0
"""Petrol 3 rupya sasta hogaya hai, bahu ko jalaane kaam aayega"" - Khap Panchayat",1
"Aamir Khan: Diya maine taang GF ko match dekhne ke vaaste...
Pehle innings mein hi SA ne laga diye raaste.
#Snapdeal",1
"Ranveer Singh: ""Cheeteh ki chaal, baaz ki nazar aur Bajirao ki mastani par sandeh nahi karte ... kabhi bhi maat de sakti hai""",1
Forever alone logo ko daaru ka hi saath hai ,0
.@RanaAyyub kal subah jaldi uth k TV dekhna.. Abhi so jao,0
"Anu Agarwal: Khana khaya mele babu ne?
Rahul Roy: Haan.
Anu: Kya khaya?
Rahul: Tumheeey apnaaaa banane kiiii kasamm khayi haiii.. khayi hai.",1
"BC aaj haaro to koi nahi, Pakistan ke saamne mat haarna.",1
Ladkiyon ka purse aur ladko ka phone bahut private hote hain. Taank Jhaank nahi karni chahiye.,1
Bhai @VishalDadlani gaane banane aur Infra banane mein kuch to farak hota hai,1
Rannvijay Singh breakfast karne ko bhi task bolta hoga,1
sir @OfficeOfRG Pampers achhe hote hain ki Mamy Poko Pants?,0
RT @LFC Acche Din Aanewale Hain,0
.@Rollingstone678 tu gadha hai kya jo log tujhe ghaas daalte hai @iamGunjanGrunge @witchybitchygal,1
Musalmaano ka intolerance kuch zyada hi badh raha hai.. Par Media gaalia sirf Hindu ko deti hai,0
.@KapilSibal Sir ye kya hogaya bhenchod? #No66A,0
"Rayadu's mom: ""Thoda batting de diya kariye isko bhi. Sabke saath khelega toh seekhega. Biryani pasand aayi thi last time?""",1
"""Uth jaa bhai.. Lecture khatam ho gaya..""pic.twitter.com/zxqtOCy6dP",1
.@UniqueIdiot_ haha.. Tu aur kya karne aaya hai yaha bhai ;),0
Aajkal chutiya se chutiya film ka pehla promo aisa aata hai ki dekhkar lagta hai ki bhaisahab ye film to aayegi tab phod degi.,1
Rahul Gandhi has said Make In India ki zaroorat hai.,1
"Katrina: Kamli Kamli meri Kamli Kamli
Salman: Zyada lene ka mood nahi tha.",1
"Yaar, Mogambo jaisa bhi thaa, kum se kum khush to rehta thaa.",0
"Insaan daaru bandh, cigarette bandh, socialzing bandh kar sakta hai maga apne biwi ka muh kabhi nahi.",1
"Yahan tweets koi nahi padhta, blogs ghanta padhenge.",1
Pakistan wale gaandu sudhrenge nahi.,0
Yeh Bailey's bhi koi peene ki cheez hai. Doodh main sharab mila di. Thodi der drink rakhi toh malai jam gayi.,1
"Brahma, Vishnu, Mahesh, Sachin.",0
Akademi awards lautaane walon se Chetan Bhagat behtar. Kam se kam log uski 3-4 books ka naam to jante hi honge.,1
Hamara desh bhagwan bharose chal raha hai aur hum uske naam pe lad rahe hai.,0
Sir @juniorbachchan sunne mein aaya hai ke aap par joke maaro toh RT milegi. Aisa hai kya?,0
Itna spin karega to ek din yeh halat ban jaayegipic.twitter.com/IotDrgSyYX,0
"Horse: Bata kya legi?
Sonakshi Sinha: sawaar loon, haaye sawaar loon, sawaar loon haaye sawaar loon",1
"Subah se na koi favorite mila hai, na mila hai aadha mention.",1
Teacher ji @LaliJogan37 20K ki badhai.. Celeb ban gayee ho.. Hum jaiso ko bhool mat jana,0
TERE BAAP KA KHAATAY KYA???,0
"""Hum sharif kya huye, puri duniya hi badmaash ban gayi"". Shahrukh Khan, you beauty! Can't wait for this. #DilwaleTrailer",1
Ye lo @sagarikaghose aaj tumhare chakkar me Modi ji bhi secular ban gayepic.twitter.com/QPK0SJZ7Pw,1
Arbaaz gaadi dho raha hai.,1
"Chalo chalo achhe bachhe twitter par gaaliyan nahi dete, delete karo #FutureMoms",1
"""Ek baar Gadkari ne itna bada samosa banwaya khud ke liye..""pic.twitter.com/0CBQKLRLti",0
"

Ladko se galti ho jaati hai - Mulayam Singh",1
Hero banne ke chakkar me khud ka popat karwa liya Karun Nair. #RRvsCSK,1
"Irony is apne bachhon ko kutta na bolo, magar apne kutte ko bachha bol sakte ho.",1
"""Mein yamraj hu..Tumhe lene aaya hu..""
SBI Employee: Abhi time kitna hua hai..
Yamraj: 2.05 PM
SBI Employee: Lunch ka time hai..Baad me aana",1
Yograj uncle se phone karao. Shabnam aunty ke hath ki biryani khilao. Hazel bhabhi ki photo dikhao. Kuch to karao koi yaar.,1
Congrats @msdhoni and @SaakshiSRawat bhabhi.. Beti ki bohot bohot badhai !!,0
ye zindagi ek bohot bade chutiyaap ka ek chota sa hissa hai,1
"Ashutosh: ""Main to soch raha hoon is bhayankar garmi ke liye bhi BJP ko blame kiya jaye""
Kejriwal: ""Manish, moonh band kar is kuve ka""",1
"Dear Congis, Tu 13 mat dekh! Kyuki Yuvraj to dekhne layak bhi nahi :D

RT @HasibaAmin Dear Sanghis, Tu 13 dekh!",1
"Ishrat ke Papa ko maza chakao is baar

 #BadliyeSarkarBadliyeBihar",0
.@JhaSanjay Bhai jitna tu Gujarat ko yaad karta hai.. utna to khud Modi ji bhi nahi karte,1
Agar Aurangzeb tumhara hero hai to laanat hai tumhare astitva par ki tum India mein rehte ho.,1
"Kejriwal: ""Bhagwaan hamaare saath hain""

Bhagwaan: ""Bhagg bc""",1
"*Falguni Pathak Songs*

Before Navratre: Gumnaam hai koi..

Navratre: Bachna ae haseeno..lo mein aa gaya

After Navratre: Gumnaam hai koi..",1
.@ashutosh83B bhai taiyaar ho jaa.. aaj tujhe jalaenge,1
"Lenskart ad says 'Insaano se galti ho jaati hai'

To bc lenskart ke maalik insaan kyu hai.. Robots kyu nahi.. Chutiye saale",1
Nushrat Bharucha is wannabe Shraddha Kapoorpic.twitter.com/EVOXCTCZww,1
Rabada ko maata raaani ka paap chadega.,1
.@JhaSanjay tum ek no. ke _____ hopic.twitter.com/0eSDUufve3,0
Falcao aapli aai ghaltoy tithe - Marathi Man Utd Fans,1
".@ankitlal bhai naamardon ko shadi nahi karni chahiye, phir tune kyon ki?",1
"Zaalim zindagi hai, ek gareeb uss mein chahta bhi hai toh kya? Bas do waqt ki roti aur sunny leone ke clips?",1
Kamaal karti ho @Insane_chorripic.twitter.com/ys4H1IcDkN,0
"Girl: Shayad meri shaadi ka khayal dil me aaya hai, isiliye mummy ne meri tumhe chai pe bulaya hai..

Shakti Shetty: Chai ke sath biscuits?",1
"Har saal budget ho ya na h, ladkiyon ka bhaav bas badta hi jaa raha hai.",1
"BHAI SE DOOR HI REHNA.. BHAI SE SHAADI KARNE KA CULTURE BHI TO HAI PAKISTAN ME..

RT @GulloHoonYaar WATCHING MATCH WITH BHAI IZ THE FUNNIEST",1
Log matlab kuch bhi rt kar denge. #lulz,0
Chicken tandoori mile na mile khaane ko dhoka zaroor milega.,1
Kuch log to bio me poori biography likh dete hai.,0
"Tangdi Kabab
Nalli Nihari
Paya Soup
Mutton Chops
 to bhai ek plate Paneer pakode.
#Mumbai",1
Yeh DDLJ ka chutiyapa kab band hoga?,0
Apne jokes ko apni gaand me daal lo.,1
Maam @sagarikaghose aap itne gire hue ho ki KRK aapse saamne sensible lagta hai,1
Sir @ArvindKejriwal Pyaar ka Punchnama 2 release hue 1 din ho gaya hai.. review kab doge.. Aaj shaam ko dost log plan bana rahe hai,1
.@ArvindKejriwal badhai ho sir aap papa ban gaye.,0
AB AISI JEET KO CELEBRATE KAR KE BHI KYA FAAYDA. ,0
"""aur yeh mutton?""
""sir sucide kiya bakri ne""
""ae chala re ikde kaahi problem naahi""",0
Anushka Sharma ko to 1 run yahin bana ke dikha deta bhai. Australia bulane ki kya jarurat thi.,1
"Sab SRK ko tag to aise kar rahe hai jaise woh sabko reply karke thanks bolega

Lol chutiyo so jao kal monday hai ",1
"Agreed, too many people shared that ass on ice pic. Par tumko kisne bola usko zoom karke dekhne ke liye?",1
"Ho rahi development ke naam par sirf bakwaas 
#NitishKaNakliVikas",1
Bhai @Atheist_Krishna tere liye atom bomb dhoonda hai.. Kab phodna hai ?,0
"Ek ko poori duniya chutiya bolti hai.. Doosra poori duniya ko chutiya samajta hai

RT @BeingReva What is The Similarities Between AK & KRK ?",1
"'Tu jaanta hai mera baap kaun hai?'

~ Americans",1
Lunch pe gaya tha gaaliyan kha ke aa gaya ~ Ashutosh,1
"iska dharam nahi hai, uska dharam nahi hai.. haan bhaiya, bas ek tumhi dharmik bache ho is duniya mein.",0
Anpadh hone ma ye nuksaan hai. Umpire samjha raha hai bhai bat-pad hitting ka spark hai snicko me and Misbah is not getting it. Lol,1
"Chutiyaapa

RT @firstpost Main jo bhi commitment* karta hun woh poora karta hun: Rahul Gandhi outside Bhiwandi court",1
"Airtel is the KRK of mobile networks. Hai kuch nahi, lekin apni tareef karne mein kabhi peeche nahi hat te.",1
JNU wale padhna nahi chahte.,0
Ramiz Raja chutiya hai.,0
Yahan Jihad bhi Love wala hota hai. Ye hai mera India.,0
Amitabh Sir ko hatao.. Aaj ye match harwa ke hi maanenge,1
"Maayi ni maayi munder pe teri bol raha hai kaaga, chhat par aagaye mere papa... woh chaddi kheech ke bhaaga
#HAHK",1
Mumbai ke phir lode lag gaye #IPL,1
"Aaj subah potty thik se hui. pet ekdum halka ho gaya.
 #BecauseOfNehru",1
"Om Puri- journey from narrator at historical Bharat Ek Khoj to Jodha-Akbar ""yeh dharawahik kisi bhi aitihasik pramanikta ka dawa nahi karta""",1
"Woh hai Nisha, woh hi mere zindagi ki whore hai, usse hai pata
#HAHK",0
Navi Mumbai is the Najayaz aulaad of Bombay.,1
"Sunil bhai gaand maar rahe ho kya Bhuvan ki 

RT @akshaykanitkar Bhosdi ke @BhuvanRajora ......Deo lagaya kar na",0
"Parliament me aaya bhoot
Pappu Gandhi ki ....",1
Titanic hai ya Shakti Shetty ka biscuit jo saara twitter chai mein dubo dubo ke kha raha hai,1
